_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;
601554;SOCOLEC;INDUSTRIE;16836;00003016836;SONNERIE SO'CLIC 230 V CA (DUOLINE);SCHNEIDER;UNITE;24,07;13,24;
601555;SOCOLEC;INDUSTRIE;16837;00003016837;SONNERIE SO'CLIC 8 / 12 V CA (DUOLINE);SCHNEIDER;UNITE;18,87;10,38;
601556;SOCOLEC;INDUSTRIE;16891;00003016891;TRANSFORMATEUR DE SONNERIE TR'CLIC 230 -> 8-12 V CA. 4 VA (DUOLINE);SCHNEIDER;UNITE;47,96;26,38;
601557;SOCOLEC;INDUSTRIE;16892;00003016892;TRANSFORMATEUR DE SONNERIE TR'CLIC 230 -> 8-12 V CA. 8 VA (DUOLINE);SCHNEIDER;UNITE;58,70;32,29;
601558;SOCOLEC;INDUSTRIE;16893;00003016893;TRANSFORMATEUR DE SONNERIE TR'CLIC 230 -> 8-12 V CA. 16 VA (DUOLINE);SCHNEIDER;UNITE;70,42;38,73;
601559;SOCOLEC;INDUSTRIE;16894;00003016894;TRANSFORMATEUR DE SECURITE TR'CLIC 230 -> 8-12 V CA. 25 VA (DUOLINE);SCHNEIDER;UNITE;87,35;48,04;
601560;SOCOLEC;INDUSTRIE;20552;00003020552;DISJONCTEUR DIFFERENTIEL BIP PH + N 10 A  30MA;SCHNEIDER;UNITE;156,57;86,11;
601561;SOCOLEC;INDUSTRIE;20553;00003020553;DISJONCTEUR DIFFERENTIEL BIP PH + N 16 A  30MA;SCHNEIDER;UNITE;154,94;85,22;
601562;SOCOLEC;INDUSTRIE;20554;00003020554;DISJONCTEUR DIFFERENTIEL BIP PH + N 20 A  30MA;SCHNEIDER;UNITE;154,94;85,22;
601563;SOCOLEC;INDUSTRIE;20555;00003020555;DISJONCTEUR DIFFERENTIEL BIP PH + N 25 A  30MA;SCHNEIDER;UNITE;162,93;89,61;
601564;SOCOLEC;INDUSTRIE;20723;00003020723;DISJONCTEUR DIVISIONNAIRE PH+N  6 A;SCHNEIDER;UNITE;30,01;16,51;
601565;SOCOLEC;INDUSTRIE;20724;00003020724;DISJONCTEUR DIVISIONNAIRE PH+N  2 A;SCHNEIDER;UNITE;28,19;15,50;
601566;SOCOLEC;INDUSTRIE;20725;00003020725;DISJONCTEUR DIVISIONNAIRE PH+N 10 A;SCHNEIDER;UNITE;19,64;10,80;
601567;SOCOLEC;INDUSTRIE;20726;00003020726;DISJONCTEUR DIVISIONNAIRE PH+N 16 A;SCHNEIDER;UNITE;19,64;10,80;
601568;SOCOLEC;INDUSTRIE;A9C15906;01887037685;CONTACTEUR DELESTEUR MONOPHASE 4 VOIES CDSC MODULAIRE 240 V;SCHNEIDER;UNITE;494,06;271,73;
601569;SOCOLEC;INDUSTRIE;A9C15908;01887037686;CONTACTEUR DELESTEUR MONOPHASE 2 VOIES CDS MODULAIRE 240 V;SCHNEIDER;UNITE;322,30;177,27;
601570;SOCOLEC;INDUSTRIE;A9C15913;01887037687;CONTACTEUR DELESTEUR TRIPHASE. 1 VOIE PAR PHASE CDS TRI MODULAIRE 415 V;SCHNEIDER;UNITE;675,96;371,78;
601571;SOCOLEC;INDUSTRIE;20727;00003020727;DISJONCTEUR DIVISIONNAIRE PH+N 20 A;SCHNEIDER;UNITE;19,64;10,80;
601572;SOCOLEC;INDUSTRIE;20728;00003020728;DISJONCTEUR DIVISIONNAIRE PH+N 25 A;SCHNEIDER;UNITE;24,09;13,25;
601573;SOCOLEC;INDUSTRIE;20729;00003020729;DISJONCTEUR DIVISIONNAIRE PH+N 32 A;SCHNEIDER;UNITE;24,09;13,25;
601574;SOCOLEC;INDUSTRIE;21086;00003021086;PEIGNE DE RACCORDEMENT PH+N 13 MOD.;SCHNEIDER;UNITE;17,91;9,85;
601575;SOCOLEC;INDUSTRIE;21379;00003021379;DISJONCTEUR DIVISIONNAIRE PH+N 32 A  10KA COURBE D;SCHNEIDER;UNITE;106,57;58,61;
601576;SOCOLEC;INDUSTRIE;21396;00003021396;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A 10KA COURBE D;SCHNEIDER;UNITE;141,21;77,67;
601577;SOCOLEC;INDUSTRIE;A9F75210;01887008094;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A COURBE D 10KA;SCHNEIDER;UNITE;82,36;45,30;
601578;SOCOLEC;INDUSTRIE;A9F75216;01887008095;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A COURBE D 10KA;SCHNEIDER;UNITE;82,36;45,30;
601579;SOCOLEC;INDUSTRIE;A9F75220;01887008102;DISJONCTEUR DIVISIONNAIRE BIP 2 X 20 A COURBE D 10KA;SCHNEIDER;UNITE;175,05;96,28;
601580;SOCOLEC;INDUSTRIE;A9F75225;01887008098;DISJONCTEUR DIVISIONNAIRE BIP 2 X 25 A COURBE D 10KA;SCHNEIDER;UNITE;91,54;50,35;
601581;SOCOLEC;INDUSTRIE;A9F75240;01887008096;DISJONCTEUR DIVISIONNAIRE BIP 2 X 40 A COURBE D 10KA;SCHNEIDER;UNITE;113,50;62,43;
601582;SOCOLEC;INDUSTRIE;A9F75416;01887008116;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 16 A COURBE D;SCHNEIDER;UNITE;175,05;96,28;
601583;SOCOLEC;INDUSTRIE;A9F75420;01887008111;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 20 A COURBE D;SCHNEIDER;UNITE;175,05;96,28;
601584;SOCOLEC;INDUSTRIE;A9F75432;01887008107;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 32 A COURBE D;SCHNEIDER;UNITE;193,71;106,54;
601585;SOCOLEC;INDUSTRIE;A9F75440;01887008122;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 40 A COURBE D;SCHNEIDER;UNITE;224,46;123,45;
601586;SOCOLEC;INDUSTRIE;21397;00003021397;DISJONCTEUR DIVISIONNAIRE TRI 3 X 20 A 10KA COURBE D;SCHNEIDER;UNITE;140,99;77,54;
601587;SOCOLEC;INDUSTRIE;21398;00003021398;DISJONCTEUR DIVISIONNAIRE TRI 3 X 25 A 10KA COURBE D;SCHNEIDER;UNITE;151,82;83,50;
601588;SOCOLEC;INDUSTRIE;21399;00003021399;DISJONCTEUR DIVISIONNAIRE TRI 3 X 32 A 10KA COURBE D;SCHNEIDER;UNITE;157,87;86,83;
601589;SOCOLEC;INDUSTRIE;A9N21025;01887038120;DISJONCTEUR DIVISIONNAIRE PH+N 2 X 16 A  6KA COURBE C  ;SCHNEIDER;UNITE;25,49;14,02;
601590;SOCOLEC;INDUSTRIE;A9N21044;01887038142;DISJONCTEUR DIVISIONNAIRE TRI 3 X 10 A  6KA COURBE C;SCHNEIDER;UNITE;85,11;46,81;
601591;SOCOLEC;INDUSTRIE;A9N21045;01887038143;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A  6KA COURBE C;SCHNEIDER;UNITE;85,14;46,83;
601592;SOCOLEC;INDUSTRIE;A9N21366;01887038175;DISJONCTEUR DIVISIONNAIRE PH+N 2 X 16 A 10KA COURBE C ;SCHNEIDER;UNITE;55,76;30,67;
601593;SOCOLEC;INDUSTRIE;A9N21376;01887038185;DISJONCTEUR DIVISIONNAIRE PH+N 16 A  10KA COURBE D;SCHNEIDER;UNITE;72,89;40,09;
601594;SOCOLEC;INDUSTRIE;A9N21377;01887038186;DISJONCTEUR DIVISIONNAIRE PH+N 20 A  10KA COURBE D;SCHNEIDER;UNITE;77,50;42,63;
601595;SOCOLEC;INDUSTRIE;A9N21378;01887038719;DISJONCTEUR DIVISIONNAIRE PH+N 25 A  10KA COURBE D;SCHNEIDER;UNITE;81,55;44,85;
601596;SOCOLEC;INDUSTRIE;A9N21379;01887038188;DISJONCTEUR DIVISIONNAIRE PH+N 2 X 32 A 10KA COURBE D ;SCHNEIDER;UNITE;90,95;50,02;
601597;SOCOLEC;INDUSTRIE;A9N21396;01887038199;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A 10KA COURBE D;SCHNEIDER;UNITE;120,52;66,29;
601598;SOCOLEC;INDUSTRIE;A9N21397;01887038200;DISJONCTEUR DIVISIONNAIRE TRI 3 X 20 A 10KA COURBE D;SCHNEIDER;UNITE;120,33;66,18;
601599;SOCOLEC;INDUSTRIE;A9N21399;01887038202;DISJONCTEUR DIVISIONNAIRE TRI 3 X 32 A 10KA COURBE D;SCHNEIDER;UNITE;134,74;74,11;
601600;SOCOLEC;INDUSTRIE;23156;00003023156;INTER. DIFF.  2 X 63 - 30 MA  RACCORDT HAUT TYPE A;SCHNEIDER;UNITE;185,53;102,04;
601601;SOCOLEC;INDUSTRIE;23157;00003023157;INTER. DIFF.  2 X 25 - 30 MA  RACCORDT HAUT TYPE AC;SCHNEIDER;UNITE;90,08;49,54;
601602;SOCOLEC;INDUSTRIE;23158;00003023158;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE A;SCHNEIDER;UNITE;110,37;60,70;
601603;SOCOLEC;INDUSTRIE;23160;00003023160;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE AC;SCHNEIDER;UNITE;89,28;49,10;
601604;SOCOLEC;INDUSTRIE;23161;00003023161;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE ASI;SCHNEIDER;UNITE;144,89;79,69;
601605;SOCOLEC;INDUSTRIE;23162;00003023162;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT TYPE AC;SCHNEIDER;UNITE;156,10;85,86;
601606;SOCOLEC;INDUSTRIE;23166;00003023166;INTER. DIFF.  2 X 25 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;124,96;68,73;
601607;SOCOLEC;INDUSTRIE;23171;00003023171;INTER. DIFF.  2 X 40 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;132,30;72,77;
601608;SOCOLEC;INDUSTRIE;23175;00003023175;INTER. DIFF.  2 X 63 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;195,36;107,45;
601609;SOCOLEC;INDUSTRIE;23192;00003023192;INTER. DIFF.  4 X 25 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;227,13;124,92;
601610;SOCOLEC;INDUSTRIE;23194;00003023194;INTER. DIFF.  4 X 25 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;178,96;98,43;
601611;SOCOLEC;INDUSTRIE;23196;00003023196;INTER. DIFF.  4 X 40 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;234,99;129,24;
601612;SOCOLEC;INDUSTRIE;23199;00003023199;INTER. DIFF.  4 X 40 - 300 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;194,75;107,11;
601613;SOCOLEC;INDUSTRIE;23201;00003023201;INTER. DIFF.  4 X 63 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;372,17;204,69;
601614;SOCOLEC;INDUSTRIE;23203;00003023203;INTER. DIFF.  4 X 63 - 300 MA  RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;256,15;140,88;
601615;SOCOLEC;INDUSTRIE;23245;00003023245;INTER. DIFF.  2 X 25 - 30 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;82,14;45,18;
601616;SOCOLEC;INDUSTRIE;23246;00003023246;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;87,44;48,09;
601617;SOCOLEC;INDUSTRIE;23247;00003023247;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT ET BAS TYPE AC;SCHNEIDER;UNITE;143,07;78,69;
601618;SOCOLEC;INDUSTRIE;24586;00003024586;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A COURBE D;SCHNEIDER;UNITE;95,00;52,25;
601619;SOCOLEC;INDUSTRIE;24587;00003024587;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A COURBE D;SCHNEIDER;UNITE;95,00;52,25;
601620;SOCOLEC;INDUSTRIE;24588;00003024588;DISJONCTEUR DIVISIONNAIRE BIP 2 X 20 A COURBE D;SCHNEIDER;UNITE;99,27;54,60;
601621;SOCOLEC;INDUSTRIE;24589;00003024589;DISJONCTEUR DIVISIONNAIRE BIP 2 X 25 A COURBE D;SCHNEIDER;UNITE;105,59;58,07;
601622;SOCOLEC;INDUSTRIE;24590;00003024590;DISJONCTEUR DIVISIONNAIRE BIP 2 X 32 A COURBE D;SCHNEIDER;UNITE;114,25;62,84;
601623;SOCOLEC;INDUSTRIE;24591;00003024591;DISJONCTEUR DIVISIONNAIRE BIP 2 X 40 A COURBE D;SCHNEIDER;UNITE;130,92;72,01;
601624;SOCOLEC;INDUSTRIE;24617;00003024617;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 16 A COURBE D;SCHNEIDER;UNITE;201,93;111,06;
601625;SOCOLEC;INDUSTRIE;24618;00003024618;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 20 A COURBE D;SCHNEIDER;UNITE;201,93;111,06;
601626;SOCOLEC;INDUSTRIE;24620;00003024620;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 32 A COURBE D;SCHNEIDER;UNITE;223,46;122,90;
601627;SOCOLEC;INDUSTRIE;24621;00003024621;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 40 A COURBE D;SCHNEIDER;UNITE;258,91;142,40;
601628;SOCOLEC;INDUSTRIE;A9C15506;00003015506;TELERUPTEUR SILENCIEUX  1F  16A BORNE AUTO;SCHNEIDER;UNITE;33,57;18,46;
601629;SOCOLEC;INDUSTRIE;A9C20837;00003015388;CONTACTEUR DE PUISSANCE 4 X 40 A;SCHNEIDER;UNITE;97,77;53,77;
601630;SOCOLEC;INDUSTRIE;A9C20842;00003015381;CONTACTEUR DE PUISSANCE 2 X 40 A;SCHNEIDER;UNITE;102,65;56,46;
601631;SOCOLEC;INDUSTRIE;A9C21833;00003015378;CONTACTEUR J/N 3 X 20 A;SCHNEIDER;UNITE;112,94;62,12;
601632;SOCOLEC;INDUSTRIE;A9C24732;00003015380;CONTACTEUR DE PUISSANCE 2 X 20 A;SCHNEIDER;UNITE;65,31;35,92;
601633;SOCOLEC;INDUSTRIE;A9C24834;00003015384;CONTACTEUR DE PUISSANCE 4 X 20 A;SCHNEIDER;UNITE;85,75;47,16;
601634;SOCOLEC;INDUSTRIE;ALB73000;01887504849;ALCYON A VIS INTERRUPTEUR;SCHNEIDER;UNITE;4,73;2,60;
601635;SOCOLEC;INDUSTRIE;ALB73020;01887504850;ALCYON A VIS VA ET VIENT;SCHNEIDER;UNITE;4,75;2,61;
601636;SOCOLEC;INDUSTRIE;ALB73025;01887504856;ALCYON INTER VA ET VIENT LUMINEUX AVEC LAMPE 230 V;SCHNEIDER;UNITE;13,05;7,18;
601637;SOCOLEC;INDUSTRIE;ALB73030;01887504857;ALCYON A VIS POUSSOIR;SCHNEIDER;UNITE;6,67;3,67;
601638;SOCOLEC;INDUSTRIE;ALB73035;01887504858;ALCYON POUSSOIR LUMINX A VIS;SCHNEIDER;UNITE;11,39;6,26;
601639;SOCOLEC;INDUSTRIE;ALB73060;01887504859;ALCYON A VIS DOUBLE VA ET VIENT;SCHNEIDER;UNITE;10,97;6,03;
601640;SOCOLEC;INDUSTRIE;ALB73200;01887504860;ALCYON A VIS PC 2P + T;SCHNEIDER;UNITE;6,13;3,37;
601641;SOCOLEC;INDUSTRIE;ALB73300;01887504861;ALCYON A VIS PRISE TELEPHONE;SCHNEIDER;UNITE;10,87;5,98;
601642;SOCOLEC;INDUSTRIE;ALB73311;01887504871;ALCYON PRISE TV SIMPLE MÂLE BLINDÉE;SCHNEIDER;UNITE;8,70;4,79;
601643;SOCOLEC;INDUSTRIE;ALB73400;01887504872;ALCYON OBTURATEUR - DÉRIVATION;SCHNEIDER;UNITE;3,71;2,04;
601644;SOCOLEC;INDUSTRIE;ALB74000;01887504873;ALCYON INTER SIMPLE ALLUMAGE VIS/GRIFFE;SCHNEIDER;UNITE;5,16;2,84;
601645;SOCOLEC;INDUSTRIE;ALB74002;01887504868;ALCYON VIS & GRIFFES PERMUTATEUR;SCHNEIDER;UNITE;30,32;16,68;
601646;SOCOLEC;INDUSTRIE;ALB74020;01887504869;ALCYON INTER VA ET VIENT  VIS/GRIFFE;SCHNEIDER;UNITE;4,99;2,74;
601647;SOCOLEC;INDUSTRIE;ALB74025;01887504874;ALCYON VIS & GRIFFES V ET VOYANT;SCHNEIDER;UNITE;13,85;7,62;
601648;SOCOLEC;INDUSTRIE;ALB74030;01887504875;ALCYON POUSSOIR A FERMETURE  VIS/GRIFFE;SCHNEIDER;UNITE;6,92;3,81;
601649;SOCOLEC;INDUSTRIE;ALB74035;01887504876;ALCYON POUSSOIR LUMINEUX  VIS/GRIFFE;SCHNEIDER;UNITE;11,46;6,30;
601650;SOCOLEC;INDUSTRIE;ALB74037;01887504877;ALCYON POUSSOIR PORTE-ETIQUETTE;SCHNEIDER;UNITE;13,90;7,65;
601651;SOCOLEC;INDUSTRIE;ALB74040;01887504878;ALCYON INTER VMC  VIS/GRIFFE;SCHNEIDER;UNITE;6,88;3,78;
601652;SOCOLEC;INDUSTRIE;ALB74042;01887504879;ALCYON INVERSEUR A POSITION FIXE  VIS/GRIFFE;SCHNEIDER;UNITE;18,37;10,10;
601653;SOCOLEC;INDUSTRIE;ALB74060;01887504880;ALCYON VIS & GRIFFES DOUBLE V & V;SCHNEIDER;UNITE;11,29;6,21;
601654;SOCOLEC;INDUSTRIE;ALB74070;01887504881;ALCYON POUSSOIR + VA ET VIENT  VIS/GRIFFE;SCHNEIDER;UNITE;12,27;6,75;
601655;SOCOLEC;INDUSTRIE;ALB74080;01887504882;ALCYON DOUBLE POUSSOIR O/F;SCHNEIDER;UNITE;15,04;8,27;
601656;SOCOLEC;INDUSTRIE;ALB74200;01887504886;ALCYON PC 2 P+T A ÉCLIPSES;SCHNEIDER;UNITE;6,19;3,40;
601657;SOCOLEC;INDUSTRIE;ALB74210;01887504887;ALCYON PC 2 P A ÉCLIPSES;SCHNEIDER;UNITE;6,08;3,34;
601658;SOCOLEC;INDUSTRIE;ALB74220;01887504891;ALCYON PC DOUBLE 2 P + T A ÉCLIPSES;SCHNEIDER;UNITE;18,00;9,90;
601659;SOCOLEC;INDUSTRIE;ALB74311;01887504892;ALCYON PRISE TV SIMPLE MÂLE BLINDÉE;SCHNEIDER;UNITE;9,66;5,31;
601660;SOCOLEC;INDUSTRIE;ALB74400;01887504895;ALCYON OBTURATEUR - DÉRIVATION;SCHNEIDER;UNITE;3,93;2,16;
601661;SOCOLEC;INDUSTRIE;ALB74425;01887504896;ALCYON SACHET DE 20 VIS ET GRIFFES;SCHNEIDER;UNITE;7,90;4,35;
601662;SOCOLEC;INDUSTRIE;A9C25732;00003015379;CONTACTEUR J/N 2 X 20 A;SCHNEIDER;UNITE;82,08;45,14;
601663;SOCOLEC;INDUSTRIE;A9L16292;00003016292;PARAFOUDRE IQUICK PRD 40R 1P+N AVEC REPORT SIGNALISATION;SCHNEIDER;UNITE;377,28;207,50;
601664;SOCOLEC;INDUSTRIE;A9L16294;00003016294;PARAFOUDRE IQUICK PRD 40 3P+N AVEC REPORT SIGNALISATION;SCHNEIDER;UNITE;615,11;338,31;
601665;SOCOLEC;INDUSTRIE;A9L16618;00003016618;PARAFOUDRE AC - QUICK PF10 - 3P + N  LIVRE AVEC CABLE DE TERRE;SCHNEIDER;UNITE;328,95;180,92;
601666;SOCOLEC;INDUSTRIE;A9S60220;00003015006;INTERRUPTEUR MODULAIRE 2P 20A;SCHNEIDER;UNITE;18,00;9,90;
601667;SOCOLEC;INDUSTRIE;A9S60263;00003015014;INTERRUPTEUR SECTIONNEUR 2P 63A 415V;SCHNEIDER;UNITE;54,91;30,20;
601668;SOCOLEC;INDUSTRIE;ALB70010;01887504716;BOITE PREFAL 70 X 70- HT 87- 8 ENTREES ICTA 20/ICTA 25;SCHNEIDER;UNITE;1,24;0,68;
601669;SOCOLEC;INDUSTRIE;ALB70011;01887504717;BOITE PREFAL 70 X 70- HT 87- 8 ENTREES ICTA 16/ICTA 20;SCHNEIDER;UNITE;1,24;0,68;
601670;SOCOLEC;INDUSTRIE;ALB70210;01887504733;EMBOUT POUR FIXATION BOIS PREFAL;SCHNEIDER;UNITE;0,51;0,28;
601671;SOCOLEC;INDUSTRIE;ALB70275;01887504742;COUVERCLE DE FINITION Ø 100 PREFAL;SCHNEIDER;UNITE;0,88;0,48;
601672;SOCOLEC;INDUSTRIE;ALB70277;01887504753;DISPOSITIF D'ACROCHAGE DCL  A CONNEXION RAPIDE PREFAL;SCHNEIDER;UNITE;5,48;3,01;
601673;SOCOLEC;INDUSTRIE;ALB70440;01887504749;BOITE PREFAL PROF. 68 MM AVEC QUEUE DE CALAGE;SCHNEIDER;UNITE;1,21;0,67;
601674;SOCOLEC;INDUSTRIE;ALB70441;01887504750;BAGUE A VIS PREFAL;SCHNEIDER;UNITE;0,57;0,31;
601675;SOCOLEC;INDUSTRIE;ALB70445;01887504762;COUVERCLE DE FERMETURE REUTILISABLE PREFAL;SCHNEIDER;UNITE;0,48;0,26;
601676;SOCOLEC;INDUSTRIE;ALB70915;01887504775;AIMANT 550N. Ø 64 MM PRÉFAL;SCHNEIDER;UNITE;36,00;19,80;
601677;SOCOLEC;INDUSTRIE;ALB71301;01887002502;BOITE D'ENCASTREMENT A SCELLER PROF.40  A VIS MODULO;SCHNEIDER;UNITE;0,86;0,47;
601678;SOCOLEC;INDUSTRIE;ALB71302;01887002503;BOITE D'ENCASTREMENT A SCELLER PROF.50   POUR APPAREILLAGE A VIS OU GRIFFES MODULO;SCHNEIDER;UNITE;1,41;0,78;
601679;SOCOLEC;INDUSTRIE;ALB71303;01887002504;BOITE D'ENCASTREMENT A SCELLER DOUBLE ENTRAXE 57 MM PROF. 40;SCHNEIDER;UNITE;2,04;1,12;
601680;SOCOLEC;INDUSTRIE;ALB71304;01887504779;BOITE D'ENCASTREMENT A SCELLER DE CHAMBRANLE PROF.40   POUR APPAREILLAGE A VIS OU GRIFFES MODULO;SCHNEIDER;UNITE;1,51;0,83;
601681;SOCOLEC;INDUSTRIE;ALB71305;01887002505;BOITE D'ENCASTREMENT A SCELLER PROF.30   POUR APPAREILLAGE A VIS OU GRIFFES MODULO;SCHNEIDER;UNITE;0,98;0,54;
601682;SOCOLEC;INDUSTRIE;ALB71320;01887002507;BOITE D'ENCASTREMENT MULTI SUPPORT RONDE Ø67  PROF. 40   A/COLLERETTE MULTIFIX;SCHNEIDER;UNITE;0,62;0,34;
601683;SOCOLEC;INDUSTRIE;ALB71322;01887002508;BOITE D'ENCASTREMENT MULTI SUPPORT RONDE Ø67  PROF. 50   A/COLLERETTE MULTIFIX;SCHNEIDER;UNITE;1,07;0,59;
601684;SOCOLEC;INDUSTRIE;ALB71332;01887002511;BOITE D'ENCASTREMENT MULTI SUPPORT DOUBLE ENTRAXE 71 MM PROF.40 MULTIFIX;SCHNEIDER;UNITE;3,20;1,76;
601685;SOCOLEC;INDUSTRIE;ALB71333;01887002512;BOITE D'ENCASTREMENT MULTI SUPPORT DOUBLE ENTRAXE 57 MM PROF.40 MULTIFIX;SCHNEIDER;UNITE;2,90;1,60;
601686;SOCOLEC;INDUSTRIE;ALB71334;01887504791;BOITE D'ENCASTREMENT MULTI SUPPORT TRIPLE ENTRAXE 71 MM PROF.40 MULTIFIX;SCHNEIDER;UNITE;5,41;2,98;
601687;SOCOLEC;INDUSTRIE;ALB71338;01887002514;BOITE D'ENCASTREMENT CLOISON SECHE 6 POSTES  2 RANGEES TRIPLE 57 P39;SCHNEIDER;UNITE;18,01;9,91;
601688;SOCOLEC;INDUSTRIE;ALB71361;01887504802;BOITE D'ENCASTREMENT A SCELLER Ø67 PROF.40 POUR APPAREILLAGE VIS MODULO;SCHNEIDER;UNITE;1,05;0,58;
601689;SOCOLEC;INDUSTRIE;ALB71391;01887504809;PATTE DE CHAMBRANLE  MODULO;SCHNEIDER;UNITE;0,96;0,53;
601690;SOCOLEC;INDUSTRIE;ALB71392;01887504810;ENTRETOISE  MODULO;SCHNEIDER;UNITE;0,86;0,47;
601691;SOCOLEC;INDUSTRIE;ALB71515;01887504799;BOITE POINT DE CENTRE CLOISON SECHE Ø67  + COUVERCLE ET PITON;SCHNEIDER;UNITE;3,85;2,12;
601692;SOCOLEC;INDUSTRIE;ALB71804;01887504824;BOITE D'APPLIQUE MULTI SUPPORTS Ø67 MULTIFIX   BOITE ET COUVERCLE;SCHNEIDER;UNITE;3,13;1,72;
601693;SOCOLEC;INDUSTRIE;ALB71814;01887504826;BOITE D'APPLIQUE A SCELLER Ø67 MODULO + COUVERCLE;SCHNEIDER;UNITE;3,58;1,97;
601694;SOCOLEC;INDUSTRIE;ALB71817;01887504828;ACCESSOIRES DCL POUR BOITE D'APPLIQUE COUVERCLE NON AFFLEURANT + CONNECTEUR;SCHNEIDER;UNITE;3,28;1,80;
601695;SOCOLEC;INDUSTRIE;ALB71827;01887504836;PLAQUE APPLIQUE DCL Ø 80;SCHNEIDER;UNITE;8,35;4,59;
601696;SOCOLEC;INDUSTRIE;ALB71837;01887504838;BOITE POINT DE CENTRE MULTI SUPPORT Ø67 PROF. 50  DCL MULTIFIX COUVERCLE NON AFFLEURANT;SCHNEIDER;UNITE;5,61;3,09;
601697;SOCOLEC;INDUSTRIE;ALB71996;01887504847;BOITE D'ENCASTREMENT MULTI SUPPORT RONDE Ø67  PROF. 40   A/COLLERETTE MULTIFIX + SCIE CLOCHE MULTIFIX LE LOT DE 300;SCHNEIDER;UNITE;186,00;75,00;
601698;SOCOLEC;INDUSTRIE;ALB71998;01887504848;BOITE D'ENCASTREMENT MULTI SUPPORT RONDE Ø67  PROF. 40   A/COLLERETTE MULTIFIX + SCIE CLOCHE MULTIFIX LE LOT DE 200;SCHNEIDER;UNITE;129,00;70,95;
601699;SOCOLEC;INDUSTRIE;IMT35000;01887512528;BOITE D'ENCASTREMENT ETANCHE AIR 2 POSTES;SCHNEIDER;UNITE;4,64;2,55;
601700;SOCOLEC;INDUSTRIE;IMT35001;01887512529;BOITE D'ENCASTREMENT ETANCHE AIR PROF. 40;SCHNEIDER;UNITE;1,23;0,68;
601701;SOCOLEC;INDUSTRIE;IMT35002;01887512530;BOITE D'ENCASTREMENT ETANCHE AIR PROF. 50;SCHNEIDER;UNITE;1,44;0,79;
601702;SOCOLEC;INDUSTRIE;MGU3.059.30F;01887028739;UNICA PRISE 2P ET T AUTO ECLIPS ALU;SCHNEIDER;UNITE;7,30;4,02;
601703;SOCOLEC;INDUSTRIE;MGU3.103.30;01887511410;UNICA VA ET VIENT 1M ALU;SCHNEIDER;UNITE;7,96;4,38;
601704;SOCOLEC;INDUSTRIE;MGU3.103.30N;01887511411;UNICA VA ET VIENT VOYANT LUM 1MOD AL U;SCHNEIDER;UNITE;21,31;11,72;
601705;SOCOLEC;INDUSTRIE;MGU3.103.30S;01887511412;UNICA VA ET VIENT TEMOIN 1MOD ALU;SCHNEIDER;UNITE;22,66;12,46;
601706;SOCOLEC;INDUSTRIE;MGU3.106.30;01887511418;UNICA POUSSOIR 1M ALU;SCHNEIDER;UNITE;11,21;6,17;
601707;SOCOLEC;INDUSTRIE;MGU3.106.30N;01887511423;UNICA POUSSOIR VOYANT LUM 1MOD ALU;SCHNEIDER;UNITE;24,71;13,59;
